file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\patrones-master\03_Factory\src\main\java\com\sidlors\objects\OracleConexion.java,com.sidlors.objects.OracleConexion,OracleConexion/0,TRUE,5,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
C:\patrones-master\03_Factory\src\main\java\com\sidlors\objects\OracleConexion.java,com.sidlors.objects.OracleConexion,descripcion/0,FALSE,10,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,FALSE
C:\patrones-master\05_AbstractFactory\src\com\sidlors\abstracfactory\SqlServerConexion.java,com.sidlors.abstracfactory.SqlServerConexion,descripcion/0,FALSE,10,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,FALSE
C:\patrones-master\05_AbstractFactory\src\com\sidlors\abstracfactory\SqlServerConexion.java,com.sidlors.abstracfactory.SqlServerConexion,SqlServerConexion/0,TRUE,5,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,FALSE
C:\patrones-master\13_Observador\src\main\java\mx\com\sidlors\patrones\subject\ISujeto.java,mx.com.sidlors.patrones.subject.ISujeto,registrarObs/1[mx.com.sidlors.patrones.observer.IObservador],FALSE,7,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1025,0,FALSE
C:\patrones-master\13_Observador\src\main\java\mx\com\sidlors\patrones\subject\ISujeto.java,mx.com.sidlors.patrones.subject.ISujeto,notificar/0,FALSE,11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1025,0,FALSE
C:\patrones-master\13_Observador\src\main\java\mx\com\sidlors\patrones\subject\ISujeto.java,mx.com.sidlors.patrones.subject.ISujeto,retirarObs/1[mx.com.sidlors.patrones.observer.IObservador],FALSE,9,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1025,0,FALSE
C:\patrones-master\01_Polimorfismo\src\main\java\com\sidlors\patterns\polimorfismo\HeredaAbstracta.java,com.sidlors.patterns.polimorfismo.HeredaAbstracta,HeredaAbstracta/0,TRUE,9,2,4,1,3,1,3,5,0,0,0,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,FALSE
C:\patrones-master\01_Polimorfismo\src\main\java\com\sidlors\patterns\polimorfismo\HeredaAbstracta.java,com.sidlors.patterns.polimorfismo.HeredaAbstracta,main/1[java.lang.String[]],FALSE,19,1,1,0,1,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,9,0,FALSE
C:\patrones-master\01_Polimorfismo\src\main\java\com\sidlors\patterns\polimorfismo\HeredaAbstracta.java,com.sidlors.patterns.polimorfismo.HeredaAbstracta,darNombre/1[java.lang.String],FALSE,15,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,FALSE
C:\patrones-master\01_Polimorfismo\src\main\java\com\sidlors\patterns\polimorfismo\HeredaAbstracta.java,com.sidlors.patterns.polimorfismo.HeredaAbstracta,despedirse/0,FALSE,5,0,1,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,FALSE
C:\patrones-master\14_Cadena\src\main\java\com\sidlors\patterns\chain\FrontEnd.java,com.sidlors.patterns.chain.FrontEnd,getAyuda/1[int],FALSE,11,1,2,1,1,2,2,8,0,0,1,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,14,1,0,FALSE
C:\patrones-master\14_Cadena\src\main\java\com\sidlors\patterns\chain\FrontEnd.java,com.sidlors.patterns.chain.FrontEnd,FrontEnd/1[com.sidlors.patterns.chain.InterfaceAyuda],TRUE,6,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,FALSE
C:\patrones-master\01_Polimorfismo\src\main\java\com\sidlors\patterns\polimorfismo\abstracta\ClaseAbstracta.java,com.sidlors.patterns.polimorfismo.abstracta.ClaseAbstracta,despedirse/0,FALSE,15,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1025,0,FALSE
C:\patrones-master\01_Polimorfismo\src\main\java\com\sidlors\patterns\polimorfismo\abstracta\ClaseAbstracta.java,com.sidlors.patterns.polimorfismo.abstracta.ClaseAbstracta,saludar/0,FALSE,11,0,1,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,1,FALSE
C:\patrones-master\00_Compuesto\src\main\java\com\sidlors\patterns\composition\ProgramarProyecto.java,com.sidlors.patterns.composition.ProgramarProyecto,creaSubProPruebas/0,FALSE,110,3,5,1,4,1,1,10,0,4,0,1,0,0,0,0,0,0,4,2,4,0,0,0,0,0,19,1,0,FALSE
C:\patrones-master\00_Compuesto\src\main\java\com\sidlors\patterns\composition\ProgramarProyecto.java,com.sidlors.patterns.composition.ProgramarProyecto,ProgramarProyecto/0,TRUE,11,2,9,1,8,1,8,10,0,0,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,FALSE
C:\patrones-master\00_Compuesto\src\main\java\com\sidlors\patterns\composition\ProgramarProyecto.java,com.sidlors.patterns.composition.ProgramarProyecto,creaSubProDesarrollo/0,FALSE,89,3,6,1,5,1,2,16,0,7,0,2,0,0,0,0,0,0,7,5,7,0,0,0,0,0,24,1,0,FALSE
C:\patrones-master\00_Compuesto\src\main\java\com\sidlors\patterns\composition\ProgramarProyecto.java,com.sidlors.patterns.composition.ProgramarProyecto,creaSubProDiseno/0,FALSE,72,3,5,1,4,1,1,12,0,5,0,1,0,0,0,0,0,0,5,3,5,0,0,0,0,0,18,1,0,FALSE
C:\patrones-master\00_Compuesto\src\main\java\com\sidlors\patterns\composition\ProgramarProyecto.java,com.sidlors.patterns.composition.ProgramarProyecto,creaProyectoPrincipal/0,FALSE,41,1,2,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,1,0,FALSE
C:\patrones-master\00_Compuesto\src\main\java\com\sidlors\patterns\composition\ProgramarProyecto.java,com.sidlors.patterns.composition.ProgramarProyecto,creaResponsables/0,FALSE,22,1,2,1,1,1,0,18,0,0,0,0,0,0,0,0,0,0,32,0,16,0,0,0,0,0,24,1,0,FALSE
C:\patrones-master\00_Compuesto\src\main\java\com\sidlors\patterns\composition\ProgramarProyecto.java,com.sidlors.patterns.composition.ProgramarProyecto,creaSubProAnalisis/0,FALSE,45,3,6,1,5,1,2,20,0,9,0,2,0,0,0,0,0,0,9,7,9,0,0,0,0,0,20,1,0,FALSE
C:\patrones-master\00_Compuesto\src\main\java\com\sidlors\patterns\composition\ProgramarProyecto.java,com.sidlors.patterns.composition.ProgramarProyecto,creaSubProImplementacion/0,FALSE,125,3,5,1,4,1,1,10,0,4,0,1,0,0,0,0,0,0,4,2,4,0,0,0,0,0,14,1,0,FALSE
C:\patrones-master\01_Polimorfismo\src\main\java\com\sidlors\patterns\polimorfismo\Forma.java,com.sidlors.patterns.polimorfismo.Forma,dondeEstoy/0,FALSE,11,0,0,0,0,1,1,4,0,1,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,7,4,0,FALSE
C:\patrones-master\01_Polimorfismo\src\main\java\com\sidlors\patterns\polimorfismo\Forma.java,com.sidlors.patterns.polimorfismo.Forma,dibujar/0,FALSE,17,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1028,0,FALSE
C:\patrones-master\01_Polimorfismo\src\main\java\com\sidlors\patterns\polimorfismo\Forma.java,com.sidlors.patterns.polimorfismo.Forma,"mover/2[int,int]",FALSE,6,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,4,0,FALSE
C:\patrones-master\01_Polimorfismo\src\main\java\com\sidlors\patterns\polimorfismo\Forma.java,com.sidlors.patterns.polimorfismo.Forma,redimensionar/0,FALSE,18,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1028,0,FALSE
C:\patrones-master\01_Polimorfismo\src\main\java\com\sidlors\patterns\polimorfismo\abstracta\Forma.java,com.sidlors.patterns.polimorfismo.abstracta.Forma,"mover/2[int,int]",FALSE,12,0,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,4,0,FALSE
C:\patrones-master\01_Polimorfismo\src\main\java\com\sidlors\patterns\polimorfismo\abstracta\Forma.java,com.sidlors.patterns.polimorfismo.abstracta.Forma,redimensionar/0,FALSE,23,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1025,0,FALSE
C:\patrones-master\01_Polimorfismo\src\main\java\com\sidlors\patterns\polimorfismo\abstracta\Forma.java,com.sidlors.patterns.polimorfismo.abstracta.Forma,dondeEstoy/0,FALSE,17,0,1,1,0,1,1,4,0,1,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,7,4,1,FALSE
C:\patrones-master\01_Polimorfismo\src\main\java\com\sidlors\patterns\polimorfismo\abstracta\Forma.java,com.sidlors.patterns.polimorfismo.abstracta.Forma,dibujar/0,FALSE,22,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1025,0,FALSE
C:\patrones-master\07.1_Proxy\src\main\java\mx\sidlors\pattern\proxy\ThirdPartyYoutubeClass.java,mx.sidlors.pattern.proxy.ThirdPartyYoutubeClass,getVideo/1[java.lang.String],FALSE,15,2,2,0,2,1,2,4,1,0,1,2,2,3,0,0,0,0,1,0,0,1,0,0,0,0,8,1,0,FALSE
C:\patrones-master\07.1_Proxy\src\main\java\mx\sidlors\pattern\proxy\ThirdPartyYoutubeClass.java,mx.sidlors.pattern.proxy.ThirdPartyYoutubeClass,connectToServer/1[java.lang.String],FALSE,38,1,3,2,1,1,2,5,0,0,1,2,1,2,0,0,0,0,4,0,0,2,0,0,0,0,8,2,0,FALSE
C:\patrones-master\07.1_Proxy\src\main\java\mx\sidlors\pattern\proxy\ThirdPartyYoutubeClass.java,mx.sidlors.pattern.proxy.ThirdPartyYoutubeClass,popularVideos/0,FALSE,9,2,2,0,2,1,2,4,1,0,0,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,FALSE
C:\patrones-master\07.1_Proxy\src\main\java\mx\sidlors\pattern\proxy\ThirdPartyYoutubeClass.java,mx.sidlors.pattern.proxy.ThirdPartyYoutubeClass,getRandomVideos/0,FALSE,44,2,3,1,2,1,3,12,1,1,0,3,1,2,0,0,0,0,18,0,1,1,0,0,0,0,11,2,0,FALSE
C:\patrones-master\07.1_Proxy\src\main\java\mx\sidlors\pattern\proxy\ThirdPartyYoutubeClass.java,mx.sidlors.pattern.proxy.ThirdPartyYoutubeClass,"random/2[int,int]",FALSE,23,0,1,1,0,1,1,3,1,0,2,1,0,0,0,0,0,3,0,1,0,4,0,0,0,0,3,2,0,FALSE
C:\patrones-master\07.1_Proxy\src\main\java\mx\sidlors\pattern\proxy\ThirdPartyYoutubeClass.java,mx.sidlors.pattern.proxy.ThirdPartyYoutubeClass,getSomeVideo/1[java.lang.String],FALSE,59,2,3,1,2,1,2,7,1,1,1,2,1,2,0,0,0,0,4,0,1,1,0,0,0,0,8,2,0,FALSE
C:\patrones-master\07.1_Proxy\src\main\java\mx\sidlors\pattern\proxy\ThirdPartyYoutubeClass.java,mx.sidlors.pattern.proxy.ThirdPartyYoutubeClass,experienceNetworkLatency/0,FALSE,27,1,4,3,1,3,3,11,0,2,0,3,1,1,1,0,1,0,0,4,2,0,2,0,0,0,8,2,0,FALSE
C:\patrones-master\09_Fachada\src\main\java\com\sidlors\patterns\facade\Fachada.java,com.sidlors.patterns.facade.Fachada,Fachada/0,TRUE,5,1,3,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,FALSE
C:\patrones-master\09_Fachada\src\main\java\com\sidlors\patterns\facade\Fachada.java,com.sidlors.patterns.facade.Fachada,encenderCPU/0,FALSE,9,1,14,2,12,2,13,17,0,0,0,13,0,0,0,0,0,0,2,1,0,0,1,0,0,0,16,1,0,FALSE
C:\patrones-master\12_Decorador\src\main\java\mx\com\sidlors\patrones\decorator\Lechuga.java,mx.com.sidlors.patrones.decorator.Lechuga,Lechuga/1[mx.com.sidlors.patrones.decorator.Hamburguesa],TRUE,6,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,FALSE
C:\patrones-master\12_Decorador\src\main\java\mx\com\sidlors\patrones\decorator\Lechuga.java,mx.com.sidlors.patrones.decorator.Lechuga,getDescripcion/0,FALSE,11,1,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,FALSE
C:\patrones-master\04.1_Builder\src\main\java\com\sidlors\builder2\PersonaBuilder.java,com.sidlors.builder2.PersonaBuilder,PersonaBuilder/0,TRUE,16,1,2,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,FALSE
C:\patrones-master\04.1_Builder\src\main\java\com\sidlors\builder2\PersonaBuilder.java,com.sidlors.builder2.PersonaBuilder,setGenero/1[java.lang.Character],FALSE,39,2,3,1,2,1,2,5,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,FALSE
C:\patrones-master\04.1_Builder\src\main\java\com\sidlors\builder2\PersonaBuilder.java,com.sidlors.builder2.PersonaBuilder,build/0,FALSE,8,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
C:\patrones-master\04.1_Builder\src\main\java\com\sidlors\builder2\PersonaBuilder.java,com.sidlors.builder2.PersonaBuilder,setNombre/1[java.lang.String],FALSE,21,2,3,1,2,1,2,5,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,FALSE
C:\patrones-master\04.1_Builder\src\main\java\com\sidlors\builder2\PersonaBuilder.java,com.sidlors.builder2.PersonaBuilder,setPersona/1[com.sidlors.builder2.Persona],FALSE,12,1,5,5,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,FALSE
C:\patrones-master\04.1_Builder\src\main\java\com\sidlors\builder2\PersonaBuilder.java,com.sidlors.builder2.PersonaBuilder,setEdad/1[int],FALSE,33,2,3,1,2,1,2,5,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,FALSE
C:\patrones-master\04.1_Builder\src\main\java\com\sidlors\builder2\PersonaBuilder.java,com.sidlors.builder2.PersonaBuilder,setApellido/1[java.lang.String],FALSE,27,2,3,1,2,1,2,5,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,FALSE
C:\patrones-master\04.1_Builder\src\main\java\com\sidlors\builder2\PersonaBuilder.java,com.sidlors.builder2.PersonaBuilder,setNacionalidad/1[java.lang.String],FALSE,45,2,3,1,2,1,2,5,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,FALSE
C:\patrones-master\16_Estrategia\src\main\java\mx\com\sidlors\patrones\strategy\contexto\AvionComercial.java,mx.com.sidlors.patrones.strategy.contexto.AvionComercial,AvionComercial/0,TRUE,4,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
C:\patrones-master\15_Estado\src\main\java\com\sidlors\patterns\state\Alarma.java,com.sidlors.patterns.state.Alarma,setEstado/1[com.sidlors.patterns.state.Estado],FALSE,5,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,FALSE
C:\patrones-master\15_Estado\src\main\java\com\sidlors\patterns\state\Alarma.java,com.sidlors.patterns.state.Alarma,ejecutarAccion/0,FALSE,9,1,2,1,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
C:\patrones-master\06_Prototype\src\main\java\com\sidlors\patterns\prototype\PruebaFiguras.java,com.sidlors.patterns.prototype.PruebaFiguras,main/1[java.lang.String[]],FALSE,4,3,16,0,16,2,17,42,0,7,1,17,0,0,0,1,0,0,17,5,8,5,1,0,0,0,26,9,0,FALSE
C:\patrones-master\12_Decorador\src\main\java\mx\com\sidlors\patrones\decorator\Queso.java,mx.com.sidlors.patrones.decorator.Queso,Queso/1[mx.com.sidlors.patrones.decorator.Hamburguesa],TRUE,6,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,FALSE
C:\patrones-master\12_Decorador\src\main\java\mx\com\sidlors\patrones\decorator\Queso.java,mx.com.sidlors.patrones.decorator.Queso,getDescripcion/0,FALSE,11,1,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,FALSE
C:\patrones-master\07.1_Proxy\src\main\java\mx\sidlors\pattern\proxy\model\Video.java,mx.sidlors.pattern.proxy.model.Video,"Video/2[java.lang.String,java.lang.String]",TRUE,9,0,2,2,0,1,0,5,0,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,1,0,FALSE
C:\patrones-master\16_Estrategia\src\main\java\mx\com\sidlors\patrones\strategy\estrategias\Algoritmo.java,mx.com.sidlors.patrones.strategy.estrategias.Algoritmo,moverse/0,FALSE,4,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,FALSE
C:\patrones-master\16_Estrategia\src\main\java\mx\com\sidlors\patrones\strategy\estrategias\EnAire.java,mx.com.sidlors.patrones.strategy.estrategias.EnAire,moverse/0,FALSE,6,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,FALSE
C:\patrones-master\05.1_FactoryMethod\src\main\java\mx\com\sidors\method\factory\modelo\LCD.java,mx.com.sidors.method.factory.modelo.LCD,"LCD/3[java.lang.String,java.lang.String,java.lang.String]",TRUE,5,0,1,1,0,1,3,5,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,FALSE
C:\patrones-master\10_Puente\src\main\java\com\sidlors\patterns\bridge\ListaVineta.java,com.sidlors.patterns.bridge.ListaVineta,obtenerItem/1[int],FALSE,15,0,1,1,0,1,1,3,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,1,0,FALSE
C:\patrones-master\10_Puente\src\main\java\com\sidlors\patterns\bridge\ListaVineta.java,com.sidlors.patterns.bridge.ListaVineta,setTipoItem/1[char],FALSE,6,0,1,1,0,2,0,8,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,6,1,0,FALSE
C:\patrones-master\05_AbstractFactory\src\com\sidlors\abstracfactory\PostgresqlConexion.java,com.sidlors.abstracfactory.PostgresqlConexion,PostgresqlConexion/0,TRUE,6,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
C:\patrones-master\05_AbstractFactory\src\com\sidlors\abstracfactory\PostgresqlConexion.java,com.sidlors.abstracfactory.PostgresqlConexion,descripcion/0,FALSE,10,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,FALSE
C:\patrones-master\00_Compuesto\src\main\java\com\sidlors\patterns\composition\ItemProyecto.java,com.sidlors.patterns.composition.ItemProyecto,imprimir/0,FALSE,5,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,FALSE
C:\patrones-master\00_Compuesto\src\main\java\com\sidlors\patterns\composition\ItemProyecto.java,com.sidlors.patterns.composition.ItemProyecto,getTiempo/0,FALSE,4,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
C:\patrones-master\12_Decorador\src\main\java\mx\com\sidlors\patrones\decorator\DecoradorHamburguesa.java,mx.com.sidlors.patrones.decorator.DecoradorHamburguesa,getDescripcion/0,FALSE,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1025,0,FALSE
C:\patrones-master\05.1_FactoryMethod\src\main\java\mx\com\sidors\method\factory\modelo\Plasma.java,mx.com.sidors.method.factory.modelo.Plasma,"Plasma/3[java.lang.String,java.lang.String,java.lang.String]",TRUE,5,0,1,1,0,1,3,5,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,FALSE
